anio_registro,millas_recorridas,precio_vehiculo,num_asientos,num_puertas,complejidad_reparacion,costo_reparacion,horas_reparacion,marca2_Audi,marca2_BMW,marca2_Citroen,marca2_Ford,marca2_Nissan,marca2_OTROS,marca2_Peugeot,marca2_Toyota,marca2_Vauxhall,marca2_Volkswagen
2010.0,64000.0,6994.0,5.0,5.0,1,129.94,3.0,0,0,0,1,0,0,0,0,0,0
2015.0,13627.0,10627.0,5.0,5.0,1,252.54,2.0,0,0,0,0,0,1,0,0,0,0
2009.0,94000.0,2650.0,5.0,5.0,1,183.85,8.0,0,0,0,0,0,0,1,0,0,0
2008.0,134000.0,2890.0,5.0,5.0,1,48.67,2.0,0,0,0,0,0,1,0,0,0,0
2013.0,26500.0,10799.0,4.0,3.0,2,43.2397,2.0,0,0,0,0,0,1,0,0,0,0
2008.0,40000.0,7000.0,5.0,4.0,3,250.0,9.0,0,0,0,0,0,1,0,0,0,0
2013.0,20748.0,7490.0,4.0,3.0,1,134.9,3.0,0,0,0,0,0,0,0,0,1,0
2014.0,16868.0,7061.0,5.0,3.0,2,221.22,4.0,0,0,1,0,0,0,0,0,0,0
2002.0,156000.0,2195.0,7.0,5.0,3,499.755,24.0,0,0,0,0,0,1,0,0,0,0
2008.0,75000.0,21750.0,4.0,3.0,3,185.25,6.0,0,0,0,0,0,1,0,0,0,0
2002.0,79000.0,2750.0,5.0,5.0,1,33.75,1.0,0,1,0,0,0,0,0,0,0,0
2019.0,8021.0,10497.0,5.0,5.0,1,584.85,3.0,0,0,0,0,0,1,0,0,0,0
2015.0,37312.0,47440.0,5.0,5.0,3,107.44,3.0,0,0,0,0,0,1,0,0,0,0
2018.0,7123.0,33000.0,5.0,5.0,3,450.0,6.0,0,0,0,0,0,1,0,0,0,0
2017.0,1925.0,7799.0,4.0,3.0,1,195.98,2.0,0,0,0,0,0,1,0,0,0,0
2012.0,46474.0,7885.0,5.0,5.0,1,10.7885,0.5,0,0,0,0,1,0,0,0,0,0
2008.0,158252.0,2490.0,5.0,4.0,1,22.241,1.0,0,1,0,0,0,0,0,0,0,0
2016.0,3278.0,17795.0,5.0,5.0,1,395.9,2.0,0,0,0,1,0,0,0,0,0,0
2001.0,105000.0,4995.0,2.0,2.0,3,429.75,9.0,0,0,0,0,0,1,0,0,0,0
2013.0,20856.0,7989.0,2.0,2.0,2,83.9945,4.0,0,0,0,0,0,1,0,0,0,0
2019.0,10230.0,13295.0,4.0,3.0,2,86.6475,4.0,0,0,0,0,0,1,0,0,0,0
2008.0,166879.0,2000.0,7.0,5.0,1,200.0,9.0,0,0,0,0,0,0,0,0,0,1
2015.0,34753.0,29289.0,7.0,5.0,1,472.89,9.0,1,0,0,0,0,0,0,0,0,0
2012.0,36000.0,12000.0,4.0,2.0,1,27.2,1.0,1,0,0,0,0,0,0,0,0,0
2001.0,107000.0,2999.0,4.0,3.0,1,209.95,3.0,1,0,0,0,0,0,0,0,0,0
2008.0,93000.0,6995.0,5.0,4.0,3,94.975,3.0,0,0,0,0,0,1,0,0,0,0
2003.0,112000.0,1150.0,5.0,5.0,1,170.35,8.0,0,0,0,0,0,1,0,0,0,0
2014.0,52606.0,13490.0,4.0,3.0,1,309.8,2.0,0,0,0,0,0,0,0,0,0,1
2016.0,23529.0,27990.0,5.0,4.0,4,42.799,2.0,0,0,0,0,0,1,0,0,0,0
2015.0,22672.0,9500.0,5.0,5.0,1,155.0,3.0,0,0,0,0,0,1,0,0,0,0
2003.0,149000.0,3500.0,5.0,5.0,3,61.05,3.0,0,0,0,0,0,1,0,0,0,0
2015.0,18078.0,24250.0,5.0,4.0,3,32.425,1.5,0,0,0,0,0,1,0,0,0,0
2012.0,33000.0,9000.0,4.0,3.0,1,41.2495,2.0,0,0,0,1,0,0,0,0,0,0
2018.0,4000.0,27500.0,5.0,5.0,1,590.0,2.0,1,0,0,0,0,0,0,0,0,0
2016.0,16800.0,45990.0,5.0,4.0,1,217.97,4.0,0,0,0,0,0,1,0,0,0,0
2017.0,17677.0,17700.0,5.0,5.0,2,434.0,4.0,0,0,1,0,0,0,0,0,0,0
2018.0,750.0,17750.0,5.0,5.0,1,133.25,4.0,0,0,0,0,1,0,0,0,0,0
2018.0,2500.0,11990.0,5.0,5.0,1,267.91,8.0,0,0,0,0,0,1,0,0,0,0
2008.0,107000.0,1991.0,5.0,3.0,1,79.91,3.0,0,0,0,0,0,0,1,0,0,0
2015.0,37419.0,8000.0,5.0,5.0,2,104.0,4.0,0,0,0,0,0,1,0,0,0,0
2011.0,87472.0,8499.0,7.0,5.0,1,209.98,2.0,0,0,0,0,0,1,0,0,0,0
2008.0,104000.0,1495.0,5.0,5.0,1,40.7475,2.0,0,0,0,1,0,0,0,0,0,0
2014.0,15745.0,7975.0,5.0,5.0,1,458.75,3.0,0,0,0,0,0,1,0,0,0,0
2014.0,39000.0,7790.0,5.0,5.0,1,195.8,2.0,0,0,0,0,0,0,1,0,0,0
2008.0,40500.0,15495.0,2.0,2.0,3,31.5495,1.5,0,0,0,0,0,1,0,0,0,0
2015.0,19514.0,31995.0,5.0,5.0,1,39.197,1.0,1,0,0,0,0,0,0,0,0,0
2019.0,4991.0,174850.0,4.0,2.0,3,234.85,3.0,0,0,0,0,0,1,0,0,0,0
2017.0,6293.0,32990.0,5.0,5.0,1,178.97,4.0,0,1,0,0,0,0,0,0,0,0
2003.0,47000.0,895.0,5.0,4.0,3,224.75,9.0,0,0,0,0,0,1,0,0,0,0
2011.0,79033.0,9990.0,5.0,4.0,3,149.97,6.0,0,0,0,0,0,1,0,0,0,0
2005.0,110000.0,450.0,5.0,5.0,1,49.0,2.0,0,0,0,0,0,1,0,0,0,0
2015.0,25074.0,11000.0,5.0,5.0,1,31.0,1.0,0,0,0,0,0,1,0,0,0,0
2015.0,30000.0,8900.0,5.0,5.0,1,149.0,3.0,0,0,0,0,1,0,0,0,0,0
2010.0,56000.0,4695.0,4.0,2.0,1,226.95,9.0,0,0,0,0,0,1,0,0,0,0
2014.0,13000.0,46950.0,2.0,2.0,3,34.695,1.5,0,0,0,0,0,1,0,0,0,0
2016.0,34387.0,17495.0,5.0,4.0,2,88.7475,4.0,0,0,0,0,0,1,0,0,0,0
2001.0,133000.0,1495.0,4.0,3.0,1,54.95,2.0,1,0,0,0,0,0,0,0,0,0
2012.0,65595.0,9000.0,5.0,5.0,1,33.197,1.0,0,1,0,0,0,0,0,0,0,0
2014.0,40000.0,9295.0,5.0,5.0,1,272.95,9.0,0,0,0,0,0,1,0,0,0,0
2015.0,3000.0,11499.0,7.0,5.0,1,634.95,3.0,0,0,0,0,0,0,0,0,1,0
2017.0,9300.0,54490.0,2.0,2.0,1,36.347,1.0,0,0,0,0,0,1,0,0,0,0
2015.0,102001.0,9295.0,5.0,5.0,1,524.75,3.0,0,0,0,0,1,0,0,0,0,0
2014.0,20915.0,7253.0,5.0,5.0,1,422.65,3.0,0,0,0,0,0,0,0,0,1,0
2009.0,52102.0,18995.0,4.0,2.0,1,49.4975,2.0,0,1,0,0,0,0,0,0,0,0
2013.0,46000.0,12650.0,5.0,5.0,1,306.5,9.0,0,0,0,0,0,0,0,1,0,0
2008.0,66000.0,3590.0,4.0,3.0,1,85.13,3.0,0,0,0,0,0,1,0,0,0,0
2014.0,5858.0,6590.0,4.0,5.0,1,52.95,1.0,0,0,0,0,0,0,1,0,0,0
2013.0,58000.0,17995.0,5.0,5.0,1,36.1955,1.0,1,0,0,0,0,0,0,0,0,0
2019.0,14212.0,9799.0,5.0,5.0,1,128.59300000000002,3.0,0,0,0,0,0,1,0,0,0,0
2015.0,57641.0,9790.0,2.0,2.0,2,45.874,2.0,0,0,0,0,0,1,0,0,0,0
2004.0,124701.0,999.0,5.0,5.0,1,40.4995,2.0,0,0,0,0,0,0,0,0,1,0
2004.0,56000.0,3500.0,5.0,5.0,3,190.0,6.0,0,0,0,0,0,1,0,0,0,0
2011.0,45650.0,46950.0,4.0,4.0,3,34.695,1.5,0,0,0,0,0,1,0,0,0,0
2017.0,7308.0,23000.0,5.0,5.0,1,26.9,1.0,0,0,0,1,0,0,0,0,0,0
2012.0,26735.0,5295.0,4.0,3.0,1,10.5295,0.5,0,0,0,0,0,1,0,0,0,0
2013.0,76000.0,4699.0,4.0,5.0,1,24.699,1.0,0,0,0,0,0,0,0,0,0,1
2012.0,53975.0,9000.0,5.0,5.0,1,189.82,2.0,0,0,0,0,0,0,0,1,0,0
2013.0,14484.0,8285.0,5.0,5.0,1,205.7,2.0,0,0,0,0,0,0,0,0,1,0
2017.0,4578.0,48870.0,5.0,5.0,3,103.983,3.0,0,0,0,0,0,1,0,0,0,0
2009.0,52000.0,2150.0,4.0,3.0,1,22.15,1.0,0,0,0,0,0,0,1,0,0,0
2018.0,5.0,18450.0,5.0,5.0,1,189.15,3.0,0,0,0,0,0,0,0,0,1,0
2011.0,56000.0,3495.0,5.0,5.0,1,214.95,9.0,0,0,0,0,0,0,0,0,1,0
2008.0,42000.0,2200.0,5.0,5.0,1,202.0,9.0,0,0,0,0,0,0,0,0,1,0
2011.0,53163.0,6207.0,5.0,4.0,1,10.6207,0.5,0,0,0,0,0,0,1,0,0,0
2012.0,47000.0,5995.0,5.0,5.0,1,239.95,9.0,0,0,0,0,1,0,0,0,0,0
2009.0,114000.0,4295.0,7.0,5.0,1,42.1475,2.0,0,0,0,0,1,0,0,0,0,0
2007.0,25000.0,12500.0,7.0,5.0,3,665.0,27.0,0,0,0,0,0,1,0,0,0,0
2012.0,47000.0,26949.0,5.0,5.0,3,133.4745,6.0,0,0,0,0,0,1,0,0,0,0
2011.0,114000.0,3600.0,5.0,3.0,1,43.6,2.0,0,1,0,0,0,0,0,0,0,0
2005.0,121509.0,2295.0,5.0,4.0,3,165.9,6.0,0,0,0,0,0,1,0,0,0,0
2013.0,98000.0,9995.0,4.0,3.0,1,25.997,1.0,0,0,0,0,0,0,0,0,0,1
2017.0,2145.0,61000.0,5.0,5.0,3,96.6,3.0,0,0,0,0,0,1,0,0,0,0
2016.0,12140.0,9000.0,5.0,5.0,1,220.0,2.0,0,0,0,0,0,0,0,1,0,0
2013.0,37111.0,38901.0,2.0,2.0,3,139.4505,6.0,0,0,0,0,0,1,0,0,0,0
2006.0,105857.0,1295.0,5.0,5.0,1,83.885,4.0,0,0,0,0,1,0,0,0,0,0
2010.0,328856.0,1985.0,5.0,5.0,2,99.85,4.0,0,0,0,0,0,1,0,0,0,0
2015.0,26144.0,55895.0,5.0,5.0,3,93.537,3.0,0,0,0,0,0,1,0,0,0,0
2018.0,698.0,9995.0,4.0,5.0,2,84.9975,4.0,0,0,0,0,0,1,0,0,0,0
2017.0,7196.0,26988.0,5.0,4.0,1,579.76,2.0,0,0,0,0,0,1,0,0,0,0
2014.0,90000.0,5495.0,5.0,3.0,1,94.95,2.0,0,0,0,1,0,0,0,0,0,0
2010.0,65000.0,5490.0,4.0,2.0,1,21.647,1.0,0,0,0,0,0,1,0,0,0,0
2004.0,64623.0,5700.0,4.0,3.0,1,21.71,1.0,1,0,0,0,0,0,0,0,0,0
2008.0,54000.0,9000.0,5.0,5.0,1,10.4695,0.5,0,0,0,1,0,0,0,0,0,0
2015.0,24000.0,4500.0,4.0,5.0,2,42.7,2.0,0,0,0,0,0,1,0,0,0,0
2016.0,11772.0,8990.0,5.0,5.0,1,269.9,9.0,0,0,0,0,0,1,0,0,0,0
2008.0,90000.0,9000.0,4.0,2.0,3,209.9,6.0,0,0,0,0,0,1,0,0,0,0
2007.0,72000.0,1495.0,4.0,3.0,1,21.495,1.0,0,0,0,0,0,1,0,0,0,0
2013.0,55253.0,5990.0,5.0,5.0,1,25.391,1.0,0,0,0,1,0,0,0,0,0,0
2014.0,57000.0,10990.0,5.0,4.0,1,609.5,3.0,0,0,0,0,0,1,0,0,0,0
2005.0,94000.0,1000.0,5.0,5.0,1,40.5,2.0,0,0,0,0,0,1,0,0,0,0
2002.0,65000.0,1495.0,5.0,5.0,1,21.495,1.0,0,0,0,0,0,0,1,0,0,0
2014.0,44290.0,13750.0,4.0,3.0,1,197.5,3.0,0,0,0,0,0,0,0,0,0,1
2006.0,69000.0,17990.0,5.0,4.0,1,219.9,2.0,1,0,0,0,0,0,0,0,0,0
2004.0,80000.0,3995.0,2.0,2.0,1,21.1985,1.0,1,0,0,0,0,0,0,0,0,0
2019.0,9065.0,32495.0,5.0,5.0,3,92.495,3.0,0,0,0,0,0,1,0,0,0,0
2014.0,46106.0,5991.0,5.0,5.0,1,213.919,8.0,0,0,0,0,0,1,0,0,0,0
2019.0,7126.0,9488.0,5.0,5.0,1,134.88,2.0,0,0,0,0,0,0,1,0,0,0
2001.0,118000.0,895.0,5.0,3.0,1,10.0895,0.5,0,0,0,0,0,0,0,1,0,0
2013.0,36000.0,4390.0,5.0,5.0,1,103.9,3.0,0,0,0,0,0,1,0,0,0,0
2017.0,2958.0,24000.0,5.0,4.0,1,34.4,1.0,1,0,0,0,0,0,0,0,0,0
2013.0,11803.0,5540.0,5.0,3.0,1,150.8,2.0,0,0,0,0,0,0,0,0,1,0
2016.0,15033.0,23000.0,5.0,5.0,1,56.0,0.5,1,0,0,0,0,0,0,0,0,0
2019.0,20000.0,9000.0,4.0,2.0,3,167.5,6.0,0,0,0,0,0,1,0,0,0,0
2014.0,40842.0,7690.0,5.0,5.0,1,116.9,2.0,0,0,0,0,0,0,0,1,0,0
2014.0,76000.0,1395.0,5.0,3.0,1,40.6975,2.0,0,0,0,0,0,1,0,0,0,0
2019.0,11071.0,14380.0,5.0,5.0,1,289.42,8.0,0,0,0,0,0,1,0,0,0,0
2015.0,17000.0,7799.0,5.0,5.0,1,43.8995,2.0,0,0,0,0,0,1,0,0,0,0
2015.0,19859.0,12699.0,7.0,5.0,1,27.6194,1.0,0,0,0,0,0,0,0,1,0,0
2018.0,5.0,19495.0,5.0,5.0,1,374.9500000000001,9.0,0,0,0,0,0,0,0,0,1,0
2015.0,35840.0,13999.0,5.0,5.0,1,24.1997,1.0,0,0,0,0,0,1,0,0,0,0
2005.0,90000.0,1500.0,5.0,5.0,1,70.0,2.0,0,0,0,0,0,1,0,0,0,0
2016.0,9439.0,119995.0,4.0,2.0,3,179.995,3.0,0,0,0,0,0,1,0,0,0,0
2011.0,77280.0,11000.0,5.0,4.0,1,290.0,9.0,0,1,0,0,0,0,0,0,0,0
2011.0,40000.0,4500.0,5.0,5.0,1,22.7,1.0,0,0,0,0,0,0,0,0,1,0
2016.0,43232.0,9000.0,5.0,5.0,1,12.0105,0.5,0,1,0,0,0,0,0,0,0,0
2009.0,100052.0,4950.0,5.0,4.0,1,229.5,9.0,0,0,0,0,0,1,0,0,0,0
2016.0,13272.0,7500.0,5.0,5.0,1,24.5,1.0,0,0,0,0,1,0,0,0,0,0
2009.0,22544.0,2550.0,4.0,5.0,1,22.295,1.0,0,0,0,0,0,1,0,0,0,0
2013.0,30000.0,6999.0,4.0,3.0,2,469.9500000000001,6.0,0,0,1,0,0,0,0,0,0,0
2006.0,45000.0,2690.0,5.0,5.0,1,93.8,2.0,0,0,0,0,0,1,0,0,0,0
2012.0,156000.0,8789.0,4.0,2.0,1,267.89,9.0,0,0,0,0,0,1,0,0,0,0
2017.0,10.0,12995.0,5.0,5.0,1,11.2995,0.5,0,0,0,0,1,0,0,0,0,0
2017.0,13970.0,10649.0,5.0,5.0,1,29.5841,1.0,0,0,0,0,0,1,0,0,0,0
2014.0,24067.0,10798.0,5.0,5.0,1,287.98,9.0,1,0,0,0,0,0,0,0,0,0
2003.0,81997.0,2000.0,4.0,3.0,2,20.2,1.0,0,0,0,0,0,1,0,0,0,0
2013.0,45000.0,17695.0,5.0,4.0,1,37.695,1.0,0,0,0,0,0,1,0,0,0,0
2019.0,2580.0,15975.0,5.0,5.0,1,29.585,1.0,0,0,0,0,0,1,0,0,0,0
2013.0,24030.0,39995.0,2.0,2.0,3,579.95,9.0,0,0,0,0,0,1,0,0,0,0
2006.0,118000.0,8990.0,5.0,5.0,3,104.95,3.0,0,0,0,0,0,1,0,0,0,0
2015.0,107000.0,16194.0,5.0,4.0,1,201.94,2.0,0,0,0,0,0,0,0,1,0,0
2009.0,23700.0,4695.0,5.0,5.0,1,294.75,3.0,0,0,0,0,0,1,0,0,0,0
2003.0,149000.0,5200.0,5.0,5.0,3,172.0,6.0,0,0,0,0,0,1,0,0,0,0
2015.0,58000.0,34000.0,5.0,5.0,3,460.0,6.0,0,0,0,0,0,1,0,0,0,0
2018.0,3000.0,28500.0,5.0,4.0,2,405.0,6.0,0,0,0,0,0,1,0,0,0,0
2010.0,87405.0,9000.0,5.0,5.0,1,23.4155,1.0,0,0,0,0,0,1,0,0,0,0
2017.0,5668.0,22495.0,5.0,5.0,1,284.95000000000005,3.0,0,0,0,0,0,0,0,1,0,0
2010.0,83421.0,8247.0,5.0,4.0,3,284.94,6.0,0,0,0,0,0,1,0,0,0,0
2017.0,19491.0,25794.0,5.0,4.0,2,617.94,18.0,0,0,0,0,0,1,0,0,0,0
2006.0,79888.0,1499.0,4.0,5.0,1,194.99,9.0,0,0,0,0,0,1,0,0,0,0
2019.0,9407.0,20300.0,5.0,5.0,1,32.18,1.0,0,0,0,0,0,0,0,0,0,1
2011.0,56764.0,10000.0,5.0,5.0,1,240.0,2.0,0,0,0,0,0,1,0,0,0,0
2008.0,47000.0,1895.0,5.0,5.0,1,58.95,2.0,0,0,0,0,0,1,0,0,0,0
2015.0,15449.0,9199.0,2.0,2.0,2,129.199,6.0,0,0,0,0,0,1,0,0,0,0
2018.0,2958.0,9000.0,5.0,5.0,3,628.482,24.0,0,0,0,0,0,1,0,0,0,0
2015.0,24690.0,6995.0,5.0,5.0,1,46.995,2.0,0,0,0,0,0,0,0,0,1,0
2015.0,34554.0,12499.0,5.0,5.0,1,27.4994,1.0,0,0,0,0,0,0,0,1,0,0
2013.0,40000.0,10999.0,5.0,5.0,1,169.99,3.0,0,0,0,0,0,1,0,0,0,0
2016.0,12508.0,8900.0,4.0,3.0,1,25.34,1.0,0,0,0,0,0,0,0,0,1,0
2007.0,85000.0,4790.0,5.0,4.0,2,44.79,2.0,0,0,0,0,0,1,0,0,0,0
2014.0,49285.0,6500.0,4.0,3.0,1,26.5,1.0,0,0,0,0,0,1,0,0,0,0
2009.0,64534.0,3495.0,5.0,4.0,1,23.495,1.0,0,0,0,0,0,1,0,0,0,0
2013.0,89165.0,11290.0,5.0,5.0,1,30.161,1.0,1,0,0,0,0,0,0,0,0,0
2011.0,80000.0,10495.0,5.0,4.0,1,71.485,2.0,1,0,0,0,0,0,0,0,0,0
2014.0,40100.0,16260.0,5.0,4.0,2,405.2,4.0,0,0,0,0,0,1,0,0,0,0
2011.0,76192.0,10995.0,5.0,5.0,1,11.0995,0.5,1,0,0,0,0,0,0,0,0,0
2018.0,3216.0,9498.0,5.0,5.0,1,245.482,8.0,0,0,0,0,0,1,0,0,0,0
2015.0,28576.0,4995.0,5.0,5.0,1,229.95,9.0,0,0,0,0,0,1,0,0,0,0
2007.0,113000.0,4595.0,7.0,5.0,1,105.95,3.0,0,0,0,0,0,1,0,0,0,0
2004.0,110000.0,690.0,5.0,5.0,1,309.0,12.0,0,0,0,0,1,0,0,0,0,0
2008.0,99567.0,5290.0,5.0,4.0,1,324.5,3.0,1,0,0,0,0,0,0,0,0,0
2016.0,8755.0,8170.0,2.0,2.0,1,28.17,1.0,0,0,0,0,0,1,0,0,0,0
2018.0,100.0,7490.0,5.0,5.0,1,43.745,2.0,0,0,0,0,0,1,0,0,0,0
2014.0,18600.0,9000.0,7.0,5.0,2,45.98,1.0,0,0,0,0,0,1,0,0,0,0
2013.0,29234.0,6298.0,5.0,5.0,1,165.96,2.0,0,0,0,0,0,1,0,0,0,0
2011.0,51517.0,19194.0,2.0,3.0,3,311.94,6.0,0,0,0,0,0,1,0,0,0,0
2009.0,73000.0,3795.0,4.0,3.0,1,77.95,2.0,0,0,0,0,0,1,0,0,0,0
2010.0,64143.0,5295.0,5.0,5.0,1,145.9,2.0,0,0,0,0,0,1,0,0,0,0
2009.0,67000.0,2999.0,5.0,5.0,2,139.98000000000002,4.0,0,0,0,0,0,1,0,0,0,0
2008.0,118000.0,1495.0,5.0,5.0,1,134.75,3.0,0,0,0,1,0,0,0,0,0,0
2010.0,45883.0,3494.0,5.0,3.0,1,43.494,2.0,0,0,0,0,1,0,0,0,0,0
2012.0,37000.0,4995.0,5.0,5.0,1,89.95,2.0,0,0,0,0,0,1,0,0,0,0
2009.0,79000.0,5000.0,5.0,5.0,3,590.0,27.0,0,0,0,0,0,1,0,0,0,0
2019.0,13272.0,8989.0,5.0,5.0,1,240.901,8.0,0,0,0,0,0,1,0,0,0,0
2012.0,30000.0,4699.0,5.0,3.0,1,24.2291,1.0,0,0,0,0,0,0,0,0,1,0
2011.0,36878.0,4500.0,5.0,5.0,1,24.05,1.0,0,0,0,0,0,0,0,0,1,0
2015.0,12000.0,6750.0,4.0,5.0,1,24.05,1.0,0,0,0,0,0,1,0,0,0,0
2013.0,53000.0,22990.0,5.0,4.0,3,82.99000000000001,3.0,0,0,0,0,0,1,0,0,0,0
2014.0,36000.0,4999.0,4.0,5.0,1,139.98000000000002,2.0,0,0,0,0,0,1,0,0,0,0
2011.0,60906.0,6490.0,4.0,2.0,3,538.41,24.0,0,0,0,0,0,1,0,0,0,0
2014.0,49213.0,14950.0,5.0,5.0,1,24.485,1.0,0,0,0,0,1,0,0,0,0,0
2014.0,113500.0,9000.0,5.0,5.0,1,58.2,2.0,0,0,0,0,0,0,0,1,0,0
2005.0,72000.0,8495.0,5.0,5.0,1,144.95,3.0,0,1,0,0,0,0,0,0,0,0
2011.0,88000.0,3995.0,5.0,5.0,1,119.9,2.0,0,0,0,0,0,0,1,0,0,0
2017.0,10.0,21990.0,5.0,5.0,1,479.8,2.0,0,1,0,0,0,0,0,0,0,0
2009.0,83000.0,1999.0,5.0,5.0,1,10.1999,0.5,0,0,0,0,0,1,0,0,0,0
2014.0,42000.0,9750.0,5.0,4.0,1,49.75,2.0,0,0,0,0,0,0,0,0,0,1
2011.0,55198.0,5300.0,5.0,5.0,1,10.53,0.5,0,0,0,0,0,1,0,0,0,0
2015.0,46500.0,22500.0,5.0,5.0,1,33.5,1.0,1,0,0,0,0,0,0,0,0,0
2008.0,110000.0,3250.0,5.0,4.0,3,121.625,6.0,0,0,0,0,0,1,0,0,0,0
2011.0,51003.0,9000.0,5.0,5.0,1,24.725,1.0,0,0,0,0,0,1,0,0,0,0
2015.0,107708.0,8300.0,5.0,4.0,1,206.0,2.0,0,0,0,0,0,0,0,0,0,1
2008.0,33000.0,7950.0,2.0,2.0,1,139.5,3.0,1,0,0,0,0,0,0,0,0,0
2012.0,50000.0,4495.0,5.0,5.0,1,42.2475,2.0,0,0,0,0,0,0,0,0,1,0
2006.0,50000.0,1995.0,5.0,3.0,1,10.1995,0.5,0,0,0,0,0,1,0,0,0,0
2018.0,500.0,14995.0,19.0,0.0,2,53.4955,2.0,0,0,0,0,0,1,0,0,0,0
2018.0,4000.0,29500.0,5.0,5.0,1,28.85,1.0,1,0,0,0,0,0,0,0,0,0
2010.0,90000.0,8250.0,5.0,5.0,1,44.125,2.0,0,1,0,0,0,0,0,0,0,0
2009.0,37000.0,4490.0,5.0,5.0,1,24.041,1.0,0,0,0,0,0,0,0,0,1,0
2008.0,71485.0,9000.0,5.0,5.0,1,135.0,3.0,0,0,0,0,0,0,1,0,0,0
2012.0,63388.0,12670.0,7.0,5.0,1,118.01,4.0,0,0,0,1,0,0,0,0,0,0
2012.0,95000.0,22995.0,5.0,5.0,3,32.2995,1.5,0,0,0,0,0,1,0,0,0,0
2015.0,20000.0,27980.0,4.0,2.0,1,319.8,2.0,0,0,0,0,0,1,0,0,0,0
2011.0,56990.0,6400.0,5.0,4.0,1,43.2,2.0,0,0,0,0,0,0,1,0,0,0
2007.0,83000.0,1995.0,5.0,5.0,2,41.7955,2.0,0,0,1,0,0,0,0,0,0,0
2008.0,108000.0,3589.0,5.0,5.0,1,41.7945,2.0,0,0,0,1,0,0,0,0,0,0
2012.0,35900.0,14995.0,4.0,4.0,1,294.955,8.0,0,0,0,0,0,1,0,0,0,0
2009.0,93000.0,6990.0,5.0,4.0,3,259.8,6.0,0,0,0,0,0,1,0,0,0,0
2016.0,2800.0,12000.0,5.0,5.0,2,240.0,6.0,0,0,0,0,0,1,0,0,0,0
2012.0,60000.0,5650.0,5.0,5.0,1,153.0,2.0,0,0,0,0,0,1,0,0,0,0
2017.0,500.0,13490.0,5.0,5.0,1,33.49,1.0,0,0,0,0,0,0,0,0,1,0
2003.0,180000.0,2595.0,7.0,5.0,3,62.3355,3.0,0,0,0,0,0,1,0,0,0,0
2009.0,88500.0,2775.0,4.0,3.0,1,33.875,1.0,0,0,0,0,0,0,0,0,0,1
2016.0,10956.0,9000.0,5.0,3.0,1,220.0,2.0,0,0,0,0,0,0,0,0,1,0
2017.0,7500.0,7995.0,5.0,5.0,1,199.9,2.0,0,0,0,0,0,0,0,0,1,0
2012.0,95000.0,9000.0,5.0,5.0,3,279.95,9.0,0,0,0,0,0,1,0,0,0,0
2010.0,98000.0,4250.0,5.0,3.0,2,42.55,2.0,0,0,0,0,0,1,0,0,0,0
2015.0,24192.0,10195.0,7.0,5.0,1,281.95,9.0,0,0,0,0,0,0,0,0,1,0
2016.0,21133.0,26500.0,5.0,5.0,1,12.65,0.5,0,1,0,0,0,0,0,0,0,0
2009.0,40000.0,3975.0,5.0,5.0,1,39.875,1.0,0,0,0,0,0,0,0,1,0,0
2012.0,57000.0,4100.0,4.0,3.0,1,24.1,1.0,0,0,0,0,0,1,0,0,0,0
2005.0,62000.0,11500.0,5.0,4.0,3,274.5,12.0,0,0,0,0,0,1,0,0,0,0
2010.0,39000.0,3995.0,4.0,3.0,1,22.397,1.0,0,0,0,1,0,0,0,0,0,0
2004.0,40000.0,995.0,5.0,5.0,3,242.985,12.0,0,0,0,0,0,1,0,0,0,0
2009.0,217000.0,949.0,5.0,5.0,1,462.35,16.0,0,0,0,1,0,0,0,0,0,0
2013.0,109000.0,6450.0,5.0,5.0,3,63.87,3.0,0,0,0,0,0,1,0,0,0,0
2005.0,136341.0,985.0,5.0,5.0,1,40.4925,2.0,0,0,0,1,0,0,0,0,0,0
2014.0,39382.0,15594.0,5.0,4.0,1,351.88,2.0,0,0,0,0,1,0,0,0,0,0
2017.0,40000.0,24298.0,5.0,4.0,3,32.4298,1.5,0,0,0,0,0,1,0,0,0,0
2017.0,15900.0,7995.0,5.0,5.0,1,199.9,2.0,0,0,0,0,0,1,0,0,0,0
2006.0,59000.0,1950.0,5.0,5.0,1,10.195,0.5,0,0,0,0,0,0,0,0,1,0
2007.0,61114.0,12195.0,7.0,5.0,1,161.95,2.0,1,0,0,0,0,0,0,0,0,0
2017.0,6839.0,12950.0,5.0,5.0,1,169.5,2.0,0,0,0,0,1,0,0,0,0,0
2011.0,42000.0,66990.0,4.0,2.0,3,648.9300000000001,9.0,0,0,0,0,0,1,0,0,0,0
2007.0,86000.0,995.0,5.0,5.0,3,549.95,27.0,0,0,0,0,0,1,0,0,0,0
2018.0,5.0,9000.0,5.0,4.0,1,49.45,1.0,0,0,0,0,0,1,0,0,0,0
2016.0,17277.0,9000.0,5.0,4.0,1,241.3,2.0,0,0,0,0,0,1,0,0,0,0
2015.0,29654.0,10950.0,5.0,5.0,1,26.57,1.0,0,0,0,0,0,1,0,0,0,0
2018.0,1612.0,20995.0,5.0,5.0,1,38.8955,1.0,0,0,0,0,0,1,0,0,0,0
2018.0,40000.0,245000.0,2.0,2.0,4,300.5,4.0,0,0,0,0,0,1,0,0,0,0
2019.0,11179.0,20750.0,5.0,5.0,1,12.075,0.5,0,0,0,0,1,0,0,0,0,0
